query,label,source,label_name
"   SELECT COUNT ( ear ) , line FROM curious BY center",0,kaggle_sqli,legit
"   SELECT Employees.connected, COUNT ( Orders.grownID )  AS flowerFROM    ( OrdersINNER JOIN middle ON Orders.cityID  =  Employees.remarkableID ) ",0,kaggle_sqli,legit
SELECT * FROM plenty FETCH FIRST 50 PERCENT ROWS ONLY,0,kaggle_sqli,legit
SELECT eager,0,kaggle_sqli,legit
SELECT * FROM hearing,0,kaggle_sqli,legit
SELECT until FROM nobody,0,kaggle_sqli,legit
SELECT DISTINCT early FROM spoken,0,kaggle_sqli,legit
SELECT COUNT ( DISTINCT hide )  FROM block,0,kaggle_sqli,legit
SELECT Count ( * )  AS reach,0,kaggle_sqli,legit
FROM  ( SELECT DISTINCT wealth FROM black ) ,0,kaggle_sqli,legit
SELECT * FROM farm,0,kaggle_sqli,legit
SELECT * FROM tea WHERE symbol = 'paper',0,kaggle_sqli,legit
SELECT * FROM smoke WHERE silly = 'serve',0,kaggle_sqli,legit
SELECT * FROM crew  WHERE put = problem,0,kaggle_sqli,legit
SELECT * FROM remarkable WHERE army = 'face'  AND City = 'massage',0,kaggle_sqli,legit
SELECT * FROM sum WHERE cage = 'particular'  OR lot = 'each',0,kaggle_sqli,legit
SELECT * FROM cost WHERE kill = 'stick'  OR poetry = 'wore',0,kaggle_sqli,legit
SELECT * FROM sit WHERE    NOT chose = 'newspaper',0,kaggle_sqli,legit
SELECT * FROM biggest WHERE aboard = 'lamp'  AND  ( practice = 'canal' OR back = 'desert' ) ,0,kaggle_sqli,legit
SELECT * FROM can WHERE NOT brief = 'desk'  AND NOT method = 'its',0,kaggle_sqli,legit
SELECT * FROM spread ORDER BY say,0,kaggle_sqli,legit
SELECT * FROM population ORDER BY page DESC,0,kaggle_sqli,legit
" SELECT * FROM blank ORDER BY label, engine",0,kaggle_sqli,legit
" SELECT * FROM quietly ORDER BY myself ASC, beneath DESC",0,kaggle_sqli,legit
"INSERT INTO remain ( disappear, drawn, bite, number, rough, please )  VALUES  ( 'fifteen', 'dance'. seed', 'lack', 'period', 'ten', 'task' )  ",0,kaggle_sqli,legit
"INSERT INTO medicine  ( expression, sides, everything )  VALUES  ( 'wore', 'travel', 'rice' )  ",0,kaggle_sqli,legit
"   SELECT thank, settle, gift FROM community WHERE stranger  IS NULL",0,kaggle_sqli,legit
"   SELECT world, dress, killFROM station WHERE letter  IS NOT NULL",0,kaggle_sqli,legit
"  UPDATE favorite SET exchange =  'somewhere', City =  'case' WHERE original =  aboard",0,kaggle_sqli,legit
 UPDATE hay SET age = 'speak'WHERE secret = 'cattle',0,kaggle_sqli,legit
DELETE FROM explain WHERE dollar = 'cake',0,kaggle_sqli,legit
DELETE FROM beauty,0,kaggle_sqli,legit
SELECT clock ( s )  FROM nearly,0,kaggle_sqli,legit
SELECT * FROM  ( SELECT religious FROM coast ) ,0,kaggle_sqli,legit
SELECT TOP 3 * FROM alive,0,kaggle_sqli,legit
SELECT * FROM each 3,0,kaggle_sqli,legit
SELECT * FROM deep FETCH FIRST 3 ROWS ONLY,0,kaggle_sqli,legit
SELECT TOP 50 PERCENT * FROM temperature,0,kaggle_sqli,legit
SELECT * FROM pull FETCH FIRST 50 PERCENT ROWS ONLY,0,kaggle_sqli,legit
SELECT TOP 3 * FROM news WHERE form = 'upon',0,kaggle_sqli,legit
SELECT * FROM chain WHERE education = 'continued' LIMIT 3,0,kaggle_sqli,legit
SELECT * FROM hurry WHERE proper = 'below' FETCH FIRST 3 ROWS ONLY,0,kaggle_sqli,legit
SELECT MIN ( book )  AS noted FROM person,0,kaggle_sqli,legit
SELECT MIN ( right )  AS wool FROM if,0,kaggle_sqli,legit
SELECT * FROM  ( SELECT minerals FROM hand ) ,0,kaggle_sqli,legit
SELECT TOP 3 * FROM to SELECT * FROM famous 3SELECT * FROM fellow,0,kaggle_sqli,legit
SELECT * FROM pull 3 SELECT * FROM topic,0,kaggle_sqli,legit
SELECT * FROM sit FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM apart,0,kaggle_sqli,legit
SELECT TOP 50 PERCENT * FROM measure SELECT * FROM stiff FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM paint,0,kaggle_sqli,legit
SELECT * FROM see FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM our,0,kaggle_sqli,legit
SELECT TOP 3 * FROM attack WHERE doctor = 'coat' SELECT * FROM smaller,0,kaggle_sqli,legit
SELECT * FROM put WHERE storm = 'silver' LIMIT 3,0,kaggle_sqli,legit
SELECT * FROM bound WHERE magnet = 'nearly' FETCH FIRST 3 ROWS ONLY,0,kaggle_sqli,legit
SELECT AVG ( outline ) FROM garage,0,kaggle_sqli,legit
SELECT * FROM news WHERE gently NOT LIKE '[paper]%',0,kaggle_sqli,legit
SELECT AVG ( next ) FROM both SELECT SUM ( vertical ) ,0,kaggle_sqli,legit
SELECT AVG ( object ) FROM beginning SELECT SUM ( pick ) ,0,kaggle_sqli,legit
SELECT AVG ( prevent )  FROM becoming  SELECT SUM ( listen ) ,0,kaggle_sqli,legit
SELECT COUNT ( memory ) FROM organization,0,kaggle_sqli,legit
SELECT COUNT ( regular ) FROM clean,0,kaggle_sqli,legit
SELECT AVG ( oil ) FROM happen,0,kaggle_sqli,legit
SELECT * FROM knife WHERE action NOT LIKE 'atmosphere%',0,kaggle_sqli,legit
SELECT * FROM previous WHERE climb LIKE '%tube%',0,kaggle_sqli,legit
SELECT * FROM operation  WHERE lesson NOT LIKE '[rule]%',0,kaggle_sqli,legit
"  SELECT * FROM problem WHERE factory IN  ( 'close', 'hard', 'halfway' )  ",0,kaggle_sqli,legit
"  SELECT * FROM for WHERE silence NOT IN  ( 'rise', 'roar', 'one' )  ",0,kaggle_sqli,legit
SELECT * FROM improve WHERE dropped IN  ( SELECT individual FROM natural ) ,0,kaggle_sqli,legit
SELECT * FROM making WHERE him  BETWEEN 10 AND 20,0,kaggle_sqli,legit
SELECT * FROM star WHERE Price NOT BETWEEN 10 AND 20,0,kaggle_sqli,legit
SELECT * FROM fur WHERE habit BETWEEN 'grown' AND 'reason',0,kaggle_sqli,legit
"SELECT * FROM himself WHERE worker BETWEEN ""powder"" AND    ""move""",0,kaggle_sqli,legit
SELECT * FROM anybody WHERE struck NOT BETWEEN 'pull' AND 'rabbit',0,kaggle_sqli,legit
SELECT * FROM needs WHERE into BETWEEN printed09/01/1996prize AND exclaimed15/31/1996scale,0,kaggle_sqli,legit
SELECT * FROM ago WHERE market BETWEEN '1996-07-01' AND '1996-07-31',0,kaggle_sqli,legit
SELECT AVG ( itself ) FROM choose SELECT SUM ( this ) ,0,kaggle_sqli,legit
SELECT COUNT ( improve )  FROM laugh,0,kaggle_sqli,legit
SELECT COUNT ( helloID ) FROM wall,0,kaggle_sqli,legit
SELECT AVG ( Price ) FROM supply,0,kaggle_sqli,legit
SELECT * FROM cloud WHERE quiet BETWEEN '1996-07-01' AND '1996-07-31',0,kaggle_sqli,legit
"  SELECT mentalID AS ID, broad AS sight FROM shelf",0,kaggle_sqli,legit
"  SELECT explainID AS ID, beautiful AS eager FROM with",0,kaggle_sqli,legit
"  SELECT protection AS court, exact AS [growth]  FROM but",0,kaggle_sqli,legit
"   SELECT earlier, few+ ', ' + hospital+ ' ' + direction+ ', ' + rich AS arrow  FROM higher",0,kaggle_sqli,legit
SELECT lay ( s ) FROM question INNER JOIN,0,kaggle_sqli,legit
"   SELECT underline,in,whispered,eight,brave     (  (  command JOIN rise ON jar.bank =  strong.heavy )   INNER JOIN oceanON Orders.crew =  frighten.chanceID ) ",0,kaggle_sqli,legit
SELECT army ( s )  FROM coach LEFT JOIN,0,kaggle_sqli,legit
"  SELECT cat,pour,bark FROM father LEFT JOIN Orders ON changing.becauseID =  fast.steep ORDER BY child.label",0,kaggle_sqli,legit
SELECT inch ( s FROM tool RIGHT JOIN,0,kaggle_sqli,legit
"  SELECT Orders.gamerID, Employees.offer, Employees.fast FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.tookID ORDER BY Orders.definitionID",0,kaggle_sqli,legit
SELECT small ( s )  FROM crowd FULL OUTER JOIN,0,kaggle_sqli,legit
" SELECT column_name ( s )  FROM due,musical",0,kaggle_sqli,legit
SELECT becoming ( s )  FROM terrible UNION,0,kaggle_sqli,legit
SELECT not ( s )  FROM felt SELECT hollow ( s ) ,0,kaggle_sqli,legit
SELECT fast ( s )  FROM own UNION ALL,0,kaggle_sqli,legit
SELECT colony ( s )  FROM cover SELECT molecular FROM how,0,kaggle_sqli,legit
SELECT kind FROM avoid UNION SELECT hurt FROM fastened ORDER BY fort,0,kaggle_sqli,legit
SELECT hall FROM means UNION ALL SELECT connected FROM chart ORDER BY similar,0,kaggle_sqli,legit
"  SELECT examine,judge FROM position WHERE book = 'deep' UNION SELECT poetry, skin FROM school",0,kaggle_sqli,legit
"   SELECT COUNT ( religious ) , team FROM go BY canal",0,kaggle_sqli,legit
"   SELECT Employees.in, COUNT ( Orders.shoutID )  AS paidFROM    ( OrdersINNER JOIN never ON Orders.putID  =  Employees.trailID ) ",0,kaggle_sqli,legit
SELECT * FROM tin FETCH FIRST 50 PERCENT ROWS ONLY,0,kaggle_sqli,legit
SELECT clay,0,kaggle_sqli,legit
SELECT * FROM only,0,kaggle_sqli,legit
SELECT life FROM bar,0,kaggle_sqli,legit
SELECT DISTINCT compass FROM bell,0,kaggle_sqli,legit
SELECT COUNT ( DISTINCT pupil )  FROM movement,0,kaggle_sqli,legit
SELECT Count ( * )  AS known,0,kaggle_sqli,legit
FROM  ( SELECT DISTINCT stopped FROM capital ) ,0,kaggle_sqli,legit
SELECT * FROM discuss,0,kaggle_sqli,legit
SELECT * FROM native WHERE couple = 'hard',0,kaggle_sqli,legit
SELECT * FROM importance WHERE loud = 'person',0,kaggle_sqli,legit
SELECT * FROM for  WHERE angry = answer,0,kaggle_sqli,legit
SELECT * FROM look WHERE living = 'given'  AND City = 'face',0,kaggle_sqli,legit
SELECT * FROM oil WHERE modern = 'quiet'  OR mirror = 'him',0,kaggle_sqli,legit
SELECT * FROM known WHERE layers = 'opinion'  OR arrange = 'fed',0,kaggle_sqli,legit
SELECT * FROM nearly WHERE    NOT find = 'add',0,kaggle_sqli,legit
SELECT * FROM guard WHERE noted = 'sentence'  AND  ( did = 'fish' OR start = 'page' ) ,0,kaggle_sqli,legit
SELECT * FROM frighten WHERE NOT figure = 'list'  AND NOT apart = 'heavy',0,kaggle_sqli,legit
SELECT * FROM laid ORDER BY successful,0,kaggle_sqli,legit
SELECT * FROM importance ORDER BY stone DESC,0,kaggle_sqli,legit
" SELECT * FROM split ORDER BY various, shoulder",0,kaggle_sqli,legit
" SELECT * FROM took ORDER BY everything ASC, dinner DESC",0,kaggle_sqli,legit
"INSERT INTO onto ( bite, slope, refer, duck, draw, rock )  VALUES  ( 'fight', 'needs'. motion', 'else', 'tribe', 'bark', 'another' )  ",0,kaggle_sqli,legit
"INSERT INTO example  ( count, from, nor )  VALUES  ( 'blew', 'farm', 'silence' )  ",0,kaggle_sqli,legit
"   SELECT left, command, respect FROM sail WHERE worried  IS NULL",0,kaggle_sqli,legit
"   SELECT deeply, to, perFROM improve WHERE aloud  IS NOT NULL",0,kaggle_sqli,legit
"  UPDATE until SET column =  'attached', City =  'coat' WHERE rather =  wing",0,kaggle_sqli,legit
 UPDATE evening SET describe = 'song'WHERE section = 'whenever',0,kaggle_sqli,legit
SELECT * FROM glass,0,kaggle_sqli,legit
DELETE FROM herd WHERE mine = 'bush',0,kaggle_sqli,legit
DELETE FROM slope,0,kaggle_sqli,legit
SELECT fought ( s )  FROM planned,0,kaggle_sqli,legit
SELECT * FROM  ( SELECT market FROM army ) ,0,kaggle_sqli,legit
SELECT TOP 3 * FROM equipment,0,kaggle_sqli,legit
SELECT * FROM smile 3,0,kaggle_sqli,legit
SELECT * FROM sea FETCH FIRST 3 ROWS ONLY,0,kaggle_sqli,legit
SELECT TOP 50 PERCENT * FROM real,0,kaggle_sqli,legit
SELECT * FROM next FETCH FIRST 50 PERCENT ROWS ONLY,0,kaggle_sqli,legit
SELECT TOP 3 * FROM principal WHERE although = 'freedom',0,kaggle_sqli,legit
SELECT * FROM discover WHERE sun = 'carefully' LIMIT 3,0,kaggle_sqli,legit
SELECT * FROM church WHERE obtain = 'addition' FETCH FIRST 3 ROWS ONLY,0,kaggle_sqli,legit
SELECT MIN ( she )  AS his FROM spell,0,kaggle_sqli,legit
SELECT MIN ( might )  AS famous FROM soap,0,kaggle_sqli,legit
SELECT * FROM  ( SELECT station FROM flew ) ,0,kaggle_sqli,legit
SELECT TOP 3 * FROM pile SELECT * FROM sad 3SELECT * FROM family,0,kaggle_sqli,legit
SELECT * FROM compass 3 SELECT * FROM mood,0,kaggle_sqli,legit
SELECT * FROM military FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM package,0,kaggle_sqli,legit
SELECT TOP 50 PERCENT * FROM needle SELECT * FROM week FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM guide,0,kaggle_sqli,legit
SELECT * FROM rock FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM mother,0,kaggle_sqli,legit
SELECT TOP 3 * FROM appropriate WHERE active = 'series' SELECT * FROM event,0,kaggle_sqli,legit
SELECT * FROM jack WHERE but = 'future' LIMIT 3,0,kaggle_sqli,legit
SELECT * FROM friendly WHERE possibly = 'interest' FETCH FIRST 3 ROWS ONLY,0,kaggle_sqli,legit
SELECT AVG ( copper ) FROM image,0,kaggle_sqli,legit
SELECT * FROM national WHERE salt NOT LIKE '[bite]%',0,kaggle_sqli,legit
SELECT AVG ( plenty ) FROM serious SELECT SUM ( suggest ) ,0,kaggle_sqli,legit
SELECT AVG ( say ) FROM shirt SELECT SUM ( desert ) ,0,kaggle_sqli,legit
SELECT AVG ( locate )  FROM pilot  SELECT SUM ( practice ) ,0,kaggle_sqli,legit
SELECT COUNT ( direction ) FROM tongue,0,kaggle_sqli,legit
SELECT COUNT ( made ) FROM promised,0,kaggle_sqli,legit
SELECT AVG ( driven ) FROM length,0,kaggle_sqli,legit
SELECT * FROM specific WHERE various NOT LIKE 'member%',0,kaggle_sqli,legit
SELECT * FROM race WHERE opportunity LIKE '%front%',0,kaggle_sqli,legit
SELECT * FROM tea  WHERE gulf NOT LIKE '[explanation]%',0,kaggle_sqli,legit
"  SELECT * FROM somewhere WHERE joy IN  ( 'bank', 'neighborhood', 'circle' )  ",0,kaggle_sqli,legit
"  SELECT * FROM why WHERE rear NOT IN  ( 'wagon', 'theory', 'battle' )  ",0,kaggle_sqli,legit
SELECT * FROM border WHERE gift IN  ( SELECT giving FROM own ) ,0,kaggle_sqli,legit
SELECT * FROM loose WHERE industry  BETWEEN 10 AND 20,0,kaggle_sqli,legit
SELECT * FROM all WHERE Price NOT BETWEEN 10 AND 20,0,kaggle_sqli,legit
SELECT * FROM strange WHERE hungry BETWEEN 'war' AND 'past',0,kaggle_sqli,legit
"SELECT * FROM accurate WHERE age BETWEEN ""sat"" AND    ""basis""",0,kaggle_sqli,legit
SELECT * FROM grandfather WHERE beneath NOT BETWEEN 'began' AND 'ants',0,kaggle_sqli,legit
SELECT * FROM center WHERE inch BETWEEN contrast09/01/1996your AND send15/31/1996week,0,kaggle_sqli,legit
SELECT * FROM told WHERE complete BETWEEN '1996-07-01' AND '1996-07-31',0,kaggle_sqli,legit
SELECT AVG ( merely ) FROM until SELECT SUM ( give ) ,0,kaggle_sqli,legit
SELECT COUNT ( wooden )  FROM church,0,kaggle_sqli,legit
SELECT COUNT ( distantID ) FROM born,0,kaggle_sqli,legit
SELECT AVG ( Price ) FROM empty,0,kaggle_sqli,legit
SELECT * FROM all WHERE paint BETWEEN '1996-07-01' AND '1996-07-31',0,kaggle_sqli,legit
"  SELECT dressID AS ID, tune AS rhythm FROM war",0,kaggle_sqli,legit
"  SELECT protectionID AS ID, conversation AS plural FROM imagine",0,kaggle_sqli,legit
"  SELECT blind AS equator, answer AS [driving]  FROM charge",0,kaggle_sqli,legit
"   SELECT monkey, operation+ ', ' + finger+ ' ' + tool+ ', ' + speed AS built  FROM development",0,kaggle_sqli,legit
SELECT halfway ( s ) FROM spread INNER JOIN,0,kaggle_sqli,legit
"   SELECT range,nuts,individual,hospital,present     (  (  continent JOIN move ON beat.grass =  weak.hungry )   INNER JOIN accidentON Orders.current =  chest.trafficID ) ",0,kaggle_sqli,legit
SELECT part ( s )  FROM cannot LEFT JOIN,0,kaggle_sqli,legit
"  SELECT slipped,hurt,along FROM path LEFT JOIN Orders ON represent.saveID =  each.per ORDER BY nature.frozen",0,kaggle_sqli,legit
SELECT third ( s FROM wool RIGHT JOIN,0,kaggle_sqli,legit
"  SELECT Orders.showrID, Employees.flew, Employees.something FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.officeID ORDER BY Orders.thoseID",0,kaggle_sqli,legit
SELECT tank ( s )  FROM classroom FULL OUTER JOIN,0,kaggle_sqli,legit
" SELECT column_name ( s )  FROM outside,inch",0,kaggle_sqli,legit
SELECT dangerous ( s )  FROM grade UNION,0,kaggle_sqli,legit
SELECT rock ( s )  FROM addition SELECT gravity ( s ) ,0,kaggle_sqli,legit
SELECT safe ( s )  FROM over UNION ALL,0,kaggle_sqli,legit
SELECT period ( s )  FROM thought SELECT even FROM busy,0,kaggle_sqli,legit
SELECT month FROM pride UNION SELECT safety FROM push ORDER BY managed,0,kaggle_sqli,legit
SELECT account FROM come UNION ALL SELECT expect FROM like ORDER BY barn,0,kaggle_sqli,legit
"  SELECT made,symbol FROM month WHERE ran = 'ill' UNION SELECT try, month FROM death",0,kaggle_sqli,legit
"   SELECT COUNT ( blanket ) , took FROM none BY seat",0,kaggle_sqli,legit
"   SELECT Employees.furniture, COUNT ( Orders.otherID )  AS wellFROM    ( OrdersINNER JOIN judge ON Orders.spokenID  =  Employees.scienceID ) ",0,kaggle_sqli,legit
SELECT * FROM dark FETCH FIRST 50 PERCENT ROWS ONLY,0,kaggle_sqli,legit
SELECT usually,0,kaggle_sqli,legit
SELECT end FROM funny,0,kaggle_sqli,legit
SELECT DISTINCT magnet FROM nose,0,kaggle_sqli,legit
SELECT COUNT ( DISTINCT breathe )  FROM turn,0,kaggle_sqli,legit
SELECT Count ( * )  AS previous,0,kaggle_sqli,legit
FROM  ( SELECT DISTINCT select FROM airplane ) ,0,kaggle_sqli,legit
SELECT * FROM planet,0,kaggle_sqli,legit
SELECT * FROM gravity WHERE car = 'doctor',0,kaggle_sqli,legit
SELECT * FROM action WHERE breath = 'chicken',0,kaggle_sqli,legit
SELECT * FROM create  WHERE heading = send,0,kaggle_sqli,legit
SELECT * FROM minute WHERE story = 'student'  AND City = 'bill',0,kaggle_sqli,legit
SELECT * FROM two WHERE library = 'keep'  OR ants = 'closely',0,kaggle_sqli,legit
SELECT * FROM lead WHERE grandmother = 'zipper'  OR brought = 'having',0,kaggle_sqli,legit
SELECT * FROM spider WHERE    NOT vessels = 'oxygen',0,kaggle_sqli,legit
SELECT * FROM progress WHERE pilot = 'chain'  AND  ( mountain = 'involved' OR meal = 'went' ) ,0,kaggle_sqli,legit
SELECT * FROM unhappy WHERE NOT hung = 'element'  AND NOT bell = 'universe',0,kaggle_sqli,legit
SELECT * FROM street ORDER BY suddenly,0,kaggle_sqli,legit
SELECT * FROM movement ORDER BY cold DESC,0,kaggle_sqli,legit
" SELECT * FROM cup ORDER BY tobacco, several",0,kaggle_sqli,legit
" SELECT * FROM glass ORDER BY rabbit ASC, lay DESC",0,kaggle_sqli,legit
"INSERT INTO prize ( low, opinion, action, division, though, taken )  VALUES  ( 'order', 'spider'. dust', 'fort', 'view', 'factor', 'bigger' )  ",0,kaggle_sqli,legit
"INSERT INTO angry  ( memory, built, riding )  VALUES  ( 'tried', 'seeing', 'finest' )  ",0,kaggle_sqli,legit
"   SELECT jet, tide, weak FROM park WHERE short  IS NULL",0,kaggle_sqli,legit
"   SELECT married, dug, zeroFROM work WHERE dollar  IS NOT NULL",0,kaggle_sqli,legit
"  UPDATE newspaper SET wherever =  'unit', City =  'captured' WHERE went =  slight",0,kaggle_sqli,legit
 UPDATE thread SET tool = 'surprise'WHERE fighting = 'clothes',0,kaggle_sqli,legit
SELECT * FROM actually,0,kaggle_sqli,legit
DELETE FROM lead WHERE thus = 'trouble',0,kaggle_sqli,legit
DELETE FROM satellites,0,kaggle_sqli,legit
SELECT scared ( s )  FROM power,0,kaggle_sqli,legit
SELECT * FROM  ( SELECT light FROM dried ) ,0,kaggle_sqli,legit
SELECT TOP 3 * FROM mighty,0,kaggle_sqli,legit
SELECT * FROM modern 3,0,kaggle_sqli,legit
SELECT * FROM manufacturing FETCH FIRST 3 ROWS ONLY,0,kaggle_sqli,legit
SELECT TOP 50 PERCENT * FROM engineer,0,kaggle_sqli,legit
SELECT TOP 3 * FROM belong WHERE feed = 'real',0,kaggle_sqli,legit
SELECT * FROM mark WHERE pony = 'led' LIMIT 3,0,kaggle_sqli,legit
SELECT * FROM anywhere WHERE hurt = 'under' FETCH FIRST 3 ROWS ONLY,0,kaggle_sqli,legit
SELECT MIN ( am )  AS television FROM can,0,kaggle_sqli,legit
SELECT MIN ( iron )  AS mysterious FROM thick,0,kaggle_sqli,legit
SELECT * FROM  ( SELECT unit FROM driving ) ,0,kaggle_sqli,legit
SELECT TOP 3 * FROM wooden SELECT * FROM moving 3SELECT * FROM wonderful,0,kaggle_sqli,legit
SELECT * FROM modern 3 SELECT * FROM post,0,kaggle_sqli,legit
SELECT * FROM his FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM needle,0,kaggle_sqli,legit
SELECT TOP 50 PERCENT * FROM tin SELECT * FROM here FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM result,0,kaggle_sqli,legit
SELECT * FROM essential FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM horse,0,kaggle_sqli,legit
SELECT TOP 3 * FROM globe WHERE slight = 'early' SELECT * FROM shadow,0,kaggle_sqli,legit
SELECT * FROM choose WHERE straw = 'wire' LIMIT 3,0,kaggle_sqli,legit
SELECT * FROM built WHERE plural = 'death' FETCH FIRST 3 ROWS ONLY,0,kaggle_sqli,legit
SELECT AVG ( rain ) FROM found,0,kaggle_sqli,legit
SELECT * FROM bus WHERE question NOT LIKE '[having]%',0,kaggle_sqli,legit
SELECT AVG ( system ) FROM fix SELECT SUM ( dull ) ,0,kaggle_sqli,legit
SELECT AVG ( shown ) FROM attack SELECT SUM ( change ) ,0,kaggle_sqli,legit
SELECT AVG ( rubber )  FROM prize  SELECT SUM ( court ) ,0,kaggle_sqli,legit
SELECT COUNT ( grabbed ) FROM origin,0,kaggle_sqli,legit
SELECT COUNT ( sea ) FROM fly,0,kaggle_sqli,legit
SELECT AVG ( military ) FROM entirely,0,kaggle_sqli,legit
SELECT * FROM tide WHERE see NOT LIKE 'for%',0,kaggle_sqli,legit
SELECT * FROM were WHERE solve LIKE '%bat%',0,kaggle_sqli,legit
SELECT * FROM book  WHERE house NOT LIKE '[bean]%',0,kaggle_sqli,legit
"  SELECT * FROM replace WHERE subject IN  ( 'managed', 'past', 'name' )  ",0,kaggle_sqli,legit
"  SELECT * FROM stood WHERE running NOT IN  ( 'important', 'final', 'bridge' )  ",0,kaggle_sqli,legit
SELECT * FROM shake WHERE ahead IN  ( SELECT expect FROM object ) ,0,kaggle_sqli,legit
SELECT * FROM writer WHERE lying  BETWEEN 10 AND 20,0,kaggle_sqli,legit
SELECT * FROM tone WHERE Price NOT BETWEEN 10 AND 20,0,kaggle_sqli,legit
SELECT * FROM thrown WHERE advice BETWEEN 'chest' AND 'uncle',0,kaggle_sqli,legit
"SELECT * FROM all WHERE poor BETWEEN ""sheet"" AND    ""telephone""",0,kaggle_sqli,legit
SELECT * FROM example WHERE castle NOT BETWEEN 'silly' AND 'addition',0,kaggle_sqli,legit
SELECT * FROM went WHERE slow BETWEEN aware09/01/1996exist AND route15/31/1996smaller,0,kaggle_sqli,legit
SELECT * FROM happened WHERE carefully BETWEEN '1996-07-01' AND '1996-07-31',0,kaggle_sqli,legit
SELECT AVG ( long ) FROM danger SELECT SUM ( safe ) ,0,kaggle_sqli,legit
SELECT COUNT ( accurate )  FROM nice,0,kaggle_sqli,legit
SELECT COUNT ( niceID ) FROM post,0,kaggle_sqli,legit
SELECT AVG ( Price ) FROM further,0,kaggle_sqli,legit
SELECT * FROM cutting WHERE heading BETWEEN '1996-07-01' AND '1996-07-31',0,kaggle_sqli,legit
"  SELECT becameID AS ID, common AS shoe FROM now",0,kaggle_sqli,legit
"  SELECT famousID AS ID, principle AS room FROM children",0,kaggle_sqli,legit
"  SELECT or AS among, arm AS [nervous]  FROM joined",0,kaggle_sqli,legit
"   SELECT behavior, birds+ ', ' + uncle+ ' ' + create+ ', ' + myself AS home  FROM forgot",0,kaggle_sqli,legit
SELECT but ( s ) FROM cake INNER JOIN,0,kaggle_sqli,legit
"   SELECT behavior,title,dress,officer,before     (  (  mouth JOIN master ON statement.up =  do.ought )   INNER JOIN equalON Orders.nothing =  continent.bellID ) ",0,kaggle_sqli,legit
SELECT cost ( s )  FROM hurt LEFT JOIN,0,kaggle_sqli,legit
"  SELECT skill,bar,goes FROM seen LEFT JOIN Orders ON balloon.builtID =  shade.married ORDER BY scientist.half",0,kaggle_sqli,legit
SELECT steady ( s FROM complex RIGHT JOIN,0,kaggle_sqli,legit
"  SELECT Orders.fallenrID, Employees.ranch, Employees.worry FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.heldID ORDER BY Orders.biteID",0,kaggle_sqli,legit
SELECT weigh ( s )  FROM pole FULL OUTER JOIN,0,kaggle_sqli,legit
" SELECT column_name ( s )  FROM needed,ice",0,kaggle_sqli,legit
SELECT bush ( s )  FROM weigh UNION,0,kaggle_sqli,legit
SELECT sink ( s )  FROM purpose SELECT easy ( s ) ,0,kaggle_sqli,legit
SELECT split ( s )  FROM shop UNION ALL,0,kaggle_sqli,legit
SELECT shore ( s )  FROM statement SELECT then FROM clock,0,kaggle_sqli,legit
SELECT although FROM order UNION SELECT over FROM single ORDER BY third,0,kaggle_sqli,legit
SELECT sugar FROM imagine UNION ALL SELECT pull FROM composition ORDER BY die,0,kaggle_sqli,legit
"  SELECT got,author FROM might WHERE sand = 'journey' UNION SELECT including, hard FROM letter",0,kaggle_sqli,legit
"   SELECT COUNT ( fireplace ) , bread FROM engineer BY lovely",0,kaggle_sqli,legit
"   SELECT Employees.gentle, COUNT ( Orders.likelyID )  AS roughFROM    ( OrdersINNER JOIN powder ON Orders.cityID  =  Employees.starID ) ",0,kaggle_sqli,legit
SELECT * FROM treated FETCH FIRST 50 PERCENT ROWS ONLY,0,kaggle_sqli,legit
SELECT sentence,0,kaggle_sqli,legit
SELECT * FROM else,0,kaggle_sqli,legit
SELECT offer FROM go,0,kaggle_sqli,legit
SELECT DISTINCT swimming FROM happily,0,kaggle_sqli,legit
SELECT COUNT ( DISTINCT breakfast )  FROM pleasant,0,kaggle_sqli,legit
SELECT Count ( * )  AS leave,0,kaggle_sqli,legit
FROM  ( SELECT DISTINCT missing FROM wrapped ) ,0,kaggle_sqli,legit
SELECT * FROM live,0,kaggle_sqli,legit
SELECT * FROM birth WHERE organization = 'consonant',0,kaggle_sqli,legit
SELECT * FROM indeed WHERE travel = 'lion',0,kaggle_sqli,legit
SELECT * FROM flies  WHERE bit = four,0,kaggle_sqli,legit
SELECT * FROM lift WHERE beginning = 'mission'  AND City = 'dig',0,kaggle_sqli,legit
SELECT * FROM long WHERE ten = 'larger'  OR from = 'construction',0,kaggle_sqli,legit
